STATEFP,STATE,NAME,name_origin
01,Alabama,Autauga,Native American origin
01,Alabama,Baldwin,other origin
01,Alabama,Barbour,other origin
01,Alabama,Bibb,other origin
01,Alabama,Blount,other origin
01,Alabama,Bullock,other origin
01,Alabama,Butler,other origin
01,Alabama,Calhoun,other origin
01,Alabama,Chambers,other origin
01,Alabama,Cherokee,Native American origin
01,Alabama,Chilton,other origin
01,Alabama,Choctaw,Native American origin
01,Alabama,Clarke,other origin
01,Alabama,Clay,other origin
01,Alabama,Cleburne,other origin
01,Alabama,Coffee,other origin
01,Alabama,Colbert,other origin
01,Alabama,Conecuh,Native American origin
01,Alabama,Coosa,Native American origin
01,Alabama,Covington,other origin
01,Alabama,Crenshaw,other origin
01,Alabama,Cullman,other origin
01,Alabama,Dale,other origin
01,Alabama,Dallas,other origin
01,Alabama,DeKalb,other origin
01,Alabama,Elmore,other origin
01,Alabama,Escambia,Native American origin
01,Alabama,Etowah,Native American origin
01,Alabama,Fayette,other origin
01,Alabama,Franklin,other origin
01,Alabama,Geneva,other origin
01,Alabama,Greene,other origin
01,Alabama,Hale,other origin
01,Alabama,Henry,other origin
01,Alabama,Houston,other origin
01,Alabama,Jackson,other origin
01,Alabama,Jefferson,other origin
01,Alabama,Lamar,other origin
01,Alabama,Lauderdale,other origin
01,Alabama,Lawrence,other origin
01,Alabama,Lee,other origin
01,Alabama,Limestone,other origin
01,Alabama,Lowndes,other origin
01,Alabama,Macon,other origin
01,Alabama,Madison,other origin
01,Alabama,Marengo,other origin
01,Alabama,Marion,other origin
01,Alabama,Marshall,other origin
01,Alabama,Mobile,Native American origin
01,Alabama,Monroe,other origin
01,Alabama,Montgomery,other origin
01,Alabama,Morgan,other origin
01,Alabama,Perry,other origin
01,Alabama,Pickens,other origin
01,Alabama,Pike,other origin
01,Alabama,Randolph,other origin
01,Alabama,Russell,other origin
01,Alabama,Shelby,other origin
01,Alabama,St. Clair,other origin
01,Alabama,Sumter,other origin
01,Alabama,Talladega,Native American origin
01,Alabama,Tallapoosa,Native American origin
01,Alabama,Tuscaloosa,Native American origin
01,Alabama,Walker,other origin
01,Alabama,Washington,other origin
01,Alabama,Wilcox,other origin
01,Alabama,Winston,other origin
02,Alaska,Aleutians East,Native American origin
02,Alaska,Aleutians West,Native American origin
02,Alaska,Anchorage,other origin
02,Alaska,Bethel,other origin
02,Alaska,Bristol Bay,other origin
02,Alaska,Denali,other origin
02,Alaska,Dillingham,other origin
02,Alaska,Fairbanks North Star,other origin
02,Alaska,Haines,other origin
02,Alaska,Hoonah-Angoon,other origin
02,Alaska,Juneau,other origin
02,Alaska,Kenai Peninsula,Native American origin
02,Alaska,Ketchikan Gateway,Native American origin
02,Alaska,Kodiak Island,Native American origin
02,Alaska,Kusilvak,other origin
02,Alaska,Lake and Peninsula,other origin
02,Alaska,Matanuska-Susitna,Native American origin
02,Alaska,Nome,other origin
02,Alaska,North Slope,other origin
02,Alaska,Northwest Arctic,other origin
02,Alaska,Petersburg,other origin
02,Alaska,Prince of Wales-Hyder,other origin
02,Alaska,Sitka,Native American origin
02,Alaska,Skagway,Native American origin
02,Alaska,Southeast Fairbanks,other origin
02,Alaska,Valdez-Cordova,other origin
02,Alaska,Wrangell,other origin
02,Alaska,Yakutat,Native American origin
02,Alaska,Yukon-Koyukuk,other origin
04,Arizona,Apache,Native American origin
04,Arizona,Cochise,Native American origin
04,Arizona,Coconino,Native American origin
04,Arizona,Gila,Native American origin
04,Arizona,Graham,other origin
04,Arizona,Greenlee,other origin
04,Arizona,La Paz,other origin
04,Arizona,Maricopa,Native American origin
04,Arizona,Mohave,Native American origin
04,Arizona,Navajo,Native American origin
04,Arizona,Pima,Native American origin
04,Arizona,Pinal,other origin
04,Arizona,Santa Cruz,other origin
04,Arizona,Yavapai,Native American origin
04,Arizona,Yuma,Native American origin
05,Arkansas,Arkansas,Native American origin
05,Arkansas,Ashley,other origin
05,Arkansas,Baxter,other origin
05,Arkansas,Benton,other origin
05,Arkansas,Boone,other origin
05,Arkansas,Bradley,other origin
05,Arkansas,Calhoun,other origin
05,Arkansas,Carroll,other origin
05,Arkansas,Chicot,other origin
05,Arkansas,Clark,other origin
05,Arkansas,Clay,other origin
05,Arkansas,Cleburne,other origin
05,Arkansas,Cleveland,other origin
05,Arkansas,Columbia,other origin
05,Arkansas,Conway,other origin
05,Arkansas,Craighead,other origin
05,Arkansas,Crawford,other origin
05,Arkansas,Crittenden,other origin
05,Arkansas,Cross,other origin
05,Arkansas,Dallas,other origin
05,Arkansas,Desha,other origin
05,Arkansas,Drew,other origin
05,Arkansas,Faulkner,other origin
05,Arkansas,Franklin,other origin
05,Arkansas,Fulton,other origin
05,Arkansas,Garland,other origin
05,Arkansas,Grant,other origin
05,Arkansas,Greene,other origin
05,Arkansas,Hempstead,other origin
05,Arkansas,Hot Spring,other origin
05,Arkansas,Howard,other origin
05,Arkansas,Independence,other origin
05,Arkansas,Izard,other origin
05,Arkansas,Jackson,other origin
05,Arkansas,Jefferson,other origin
05,Arkansas,Johnson,other origin
05,Arkansas,Lafayette,other origin
05,Arkansas,Lawrence,other origin
05,Arkansas,Lee,other origin
05,Arkansas,Lincoln,other origin
05,Arkansas,Little River,other origin
05,Arkansas,Logan,other origin
05,Arkansas,Lonoke,other origin
05,Arkansas,Madison,other origin
05,Arkansas,Marion,other origin
05,Arkansas,Miller,other origin
05,Arkansas,Mississippi,Native American origin
05,Arkansas,Monroe,other origin
05,Arkansas,Montgomery,other origin
05,Arkansas,Nevada,other origin
05,Arkansas,Newton,other origin
05,Arkansas,Ouachita,Native American origin
05,Arkansas,Perry,other origin
05,Arkansas,Phillips,other origin
05,Arkansas,Pike,other origin
05,Arkansas,Poinsett,other origin
05,Arkansas,Polk,other origin
05,Arkansas,Pope,other origin
05,Arkansas,Prairie,other origin
05,Arkansas,Pulaski,other origin
05,Arkansas,Randolph,other origin
05,Arkansas,Saline,other origin
05,Arkansas,Scott,other origin
05,Arkansas,Searcy,other origin
05,Arkansas,Sebastian,other origin
05,Arkansas,Sevier,other origin
05,Arkansas,Sharp,other origin
05,Arkansas,St. Francis,other origin
05,Arkansas,Stone,other origin
05,Arkansas,Union,other origin
05,Arkansas,Van Buren,other origin
05,Arkansas,Washington,other origin
05,Arkansas,White,other origin
05,Arkansas,Woodruff,other origin
05,Arkansas,Yell,other origin
06,California,Alameda,other origin
06,California,Alpine,other origin
06,California,Amador,other origin
06,California,Butte,other origin
06,California,Calaveras,other origin
06,California,Colusa,other origin
06,California,Contra Costa,other origin
06,California,Del Norte,other origin
06,California,El Dorado,other origin
06,California,Fresno,other origin
06,California,Glenn,other origin
06,California,Humboldt,other origin
06,California,Imperial,other origin
06,California,Inyo,Native American origin
06,California,Kern,other origin
06,California,Kings,other origin
06,California,Lake,other origin
06,California,Lassen,other origin
06,California,Los Angeles,other origin
06,California,Madera,other origin
06,California,Marin,Native American origin
06,California,Mariposa,other origin
06,California,Mendocino,other origin
06,California,Merced,other origin
06,California,Modoc,Native American origin
06,California,Mono,Native American origin
06,California,Monterey,other origin
06,California,Napa,Native American origin
06,California,Nevada,other origin
06,California,Orange,other origin
06,California,Placer,other origin
06,California,Plumas,other origin
06,California,Riverside,other origin
06,California,Sacramento,other origin
06,California,San Benito,other origin
06,California,San Bernardino,other origin
06,California,San Diego,other origin
06,California,San Francisco,other origin
06,California,San Joaquin,other origin
06,California,San Luis Obispo,other origin
06,California,San Mateo,other origin
06,California,Santa Barbara,other origin
06,California,Santa Clara,other origin
06,California,Santa Cruz,other origin
06,California,Shasta,Native American origin
06,California,Sierra,other origin
06,California,Siskiyou,Native American origin
06,California,Solano,Native American origin
06,California,Sonoma,Native American origin
06,California,Stanislaus,other origin
06,California,Sutter,other origin
06,California,Tehama,Native American origin
06,California,Trinity,other origin
06,California,Tulare,other origin
06,California,Tuolumne,Native American origin
06,California,Ventura,other origin
06,California,Yolo,Native American origin
06,California,Yuba,other origin
08,Colorado,Adams,other origin
08,Colorado,Alamosa,other origin
08,Colorado,Arapahoe,Native American origin
08,Colorado,Archuleta,other origin
08,Colorado,Baca,other origin
08,Colorado,Bent,other origin
08,Colorado,Boulder,other origin
08,Colorado,Broomfield,other origin
08,Colorado,Chaffee,other origin
08,Colorado,Cheyenne,Native American origin
08,Colorado,Clear Creek,other origin
08,Colorado,Conejos,other origin
08,Colorado,Costilla,other origin
08,Colorado,Crowley,other origin
08,Colorado,Custer,other origin
08,Colorado,Delta,other origin
08,Colorado,Denver,other origin
08,Colorado,Dolores,other origin
08,Colorado,Douglas,other origin
08,Colorado,Eagle,other origin
08,Colorado,El Paso,other origin
08,Colorado,Elbert,other origin
08,Colorado,Fremont,other origin
08,Colorado,Garfield,other origin
08,Colorado,Gilpin,other origin
08,Colorado,Grand,other origin
08,Colorado,Gunnison,other origin
08,Colorado,Hinsdale,other origin
08,Colorado,Huerfano,other origin
08,Colorado,Jackson,other origin
08,Colorado,Jefferson,other origin
08,Colorado,Kiowa,Native American origin
08,Colorado,Kit Carson,other origin
08,Colorado,La Plata,other origin
08,Colorado,Lake,other origin
08,Colorado,Larimer,other origin
08,Colorado,Las Animas,other origin
08,Colorado,Lincoln,other origin
08,Colorado,Logan,other origin
08,Colorado,Mesa,other origin
08,Colorado,Mineral,other origin
08,Colorado,Moffat,other origin
08,Colorado,Montezuma,Native American origin
08,Colorado,Montrose,other origin
08,Colorado,Morgan,other origin
08,Colorado,Otero,other origin
08,Colorado,Ouray,Native American origin
08,Colorado,Park,other origin
08,Colorado,Phillips,other origin
08,Colorado,Pitkin,other origin
08,Colorado,Prowers,other origin
08,Colorado,Pueblo,other origin
08,Colorado,Rio Blanco,other origin
08,Colorado,Rio Grande,other origin
08,Colorado,Routt,other origin
08,Colorado,Saguache,Native American origin
08,Colorado,San Juan,other origin
08,Colorado,San Miguel,other origin
08,Colorado,Sedgwick,other origin
08,Colorado,Summit,other origin
08,Colorado,Teller,other origin
08,Colorado,Washington,other origin
08,Colorado,Weld,other origin
08,Colorado,Yuma,Native American origin
09,Connecticut,Fairfield,other origin
09,Connecticut,Hartford,other origin
09,Connecticut,Litchfield,other origin
09,Connecticut,Middlesex,other origin
09,Connecticut,New Haven,other origin
09,Connecticut,New London,other origin
09,Connecticut,Tolland,other origin
09,Connecticut,Windham,other origin
10,Delaware,Kent,other origin
10,Delaware,New Castle,other origin
10,Delaware,Sussex,other origin
11,District of Columbia,District of Columbia,other origin
12,Florida,Alachua,Native American origin
12,Florida,Baker,other origin
12,Florida,Bay,other origin
12,Florida,Bradford,other origin
12,Florida,Brevard,other origin
12,Florida,Broward,other origin
12,Florida,Calhoun,other origin
12,Florida,Charlotte,other origin
12,Florida,Citrus,other origin
12,Florida,Clay,other origin
12,Florida,Collier,other origin
12,Florida,Columbia,other origin
12,Florida,DeSoto,other origin
12,Florida,Dixie,other origin
12,Florida,Duval,other origin
12,Florida,Escambia,Native American origin
12,Florida,Flagler,other origin
12,Florida,Franklin,other origin
12,Florida,Gadsden,other origin
12,Florida,Gilchrist,other origin
12,Florida,Glades,other origin
12,Florida,Gulf,other origin
12,Florida,Hamilton,other origin
12,Florida,Hardee,other origin
12,Florida,Hendry,other origin
12,Florida,Hernando,other origin
12,Florida,Highlands,other origin
12,Florida,Hillsborough,other origin
12,Florida,Holmes,other origin
12,Florida,Indian River,other origin
12,Florida,Jackson,other origin
12,Florida,Jefferson,other origin
12,Florida,Lafayette,other origin
12,Florida,Lake,other origin
12,Florida,Lee,other origin
12,Florida,Leon,other origin
12,Florida,Levy,other origin
12,Florida,Liberty,other origin
12,Florida,Madison,other origin
12,Florida,Manatee,Native American origin
12,Florida,Marion,other origin
12,Florida,Martin,other origin
12,Florida,Miami-Dade,other origin
12,Florida,Monroe,other origin
12,Florida,Nassau,other origin
12,Florida,Okaloosa,Native American origin
12,Florida,Okeechobee,Native American origin
12,Florida,Orange,other origin
12,Florida,Osceola,Native American origin
12,Florida,Palm Beach,other origin
12,Florida,Pasco,other origin
12,Florida,Pinellas,other origin
12,Florida,Polk,other origin
12,Florida,Putnam,other origin
12,Florida,Santa Rosa,other origin
12,Florida,Sarasota,Native American origin
12,Florida,Seminole,Native American origin
12,Florida,St. Johns,other origin
12,Florida,St. Lucie,other origin
12,Florida,Sumter,other origin
12,Florida,Suwannee,Native American origin
12,Florida,Taylor,other origin
12,Florida,Union,other origin
12,Florida,Volusia,Native American origin
12,Florida,Wakulla,Native American origin
12,Florida,Walton,other origin
12,Florida,Washington,other origin
13,Georgia,Appling,other origin
13,Georgia,Atkinson,other origin
13,Georgia,Bacon,other origin
13,Georgia,Baker,other origin
13,Georgia,Baldwin,other origin
13,Georgia,Banks,other origin
13,Georgia,Barrow,other origin
13,Georgia,Bartow,other origin
13,Georgia,Ben Hill,other origin
13,Georgia,Berrien,other origin
13,Georgia,Bibb,other origin
13,Georgia,Bleckley,other origin
13,Georgia,Brantley,other origin
13,Georgia,Brooks,other origin
13,Georgia,Bryan,other origin
13,Georgia,Bulloch,other origin
13,Georgia,Burke,other origin
13,Georgia,Butts,other origin
13,Georgia,Calhoun,other origin
13,Georgia,Camden,other origin
13,Georgia,Candler,other origin
13,Georgia,Carroll,other origin
13,Georgia,Catoosa,Native American origin
13,Georgia,Charlton,other origin
13,Georgia,Chatham,other origin
13,Georgia,Chattahoochee,Native American origin
13,Georgia,Chattooga,Native American origin
13,Georgia,Cherokee,Native American origin
13,Georgia,Clarke,other origin
13,Georgia,Clay,other origin
13,Georgia,Clayton,other origin
13,Georgia,Clinch,other origin
13,Georgia,Cobb,other origin
13,Georgia,Coffee,other origin
13,Georgia,Colquitt,other origin
13,Georgia,Columbia,other origin
13,Georgia,Cook,other origin
13,Georgia,Coweta,Native American origin
13,Georgia,Crawford,other origin
13,Georgia,Crisp,other origin
13,Georgia,Dade,other origin
13,Georgia,Dawson,other origin
13,Georgia,Decatur,other origin
13,Georgia,DeKalb,other origin
13,Georgia,Dodge,other origin
13,Georgia,Dooly,other origin
13,Georgia,Dougherty,other origin
13,Georgia,Douglas,other origin
13,Georgia,Early,other origin
13,Georgia,Echols,other origin
13,Georgia,Effingham,other origin
13,Georgia,Elbert,other origin
13,Georgia,Emanuel,other origin
13,Georgia,Evans,other origin
13,Georgia,Fannin,other origin
13,Georgia,Fayette,other origin
13,Georgia,Floyd,other origin
13,Georgia,Forsyth,other origin
13,Georgia,Franklin,other origin
13,Georgia,Fulton,other origin
13,Georgia,Gilmer,other origin
13,Georgia,Glascock,other origin
13,Georgia,Glynn,other origin
13,Georgia,Gordon,other origin
13,Georgia,Grady,other origin
13,Georgia,Greene,other origin
13,Georgia,Gwinnett,other origin
13,Georgia,Habersham,other origin
13,Georgia,Hall,other origin
13,Georgia,Hancock,other origin
13,Georgia,Haralson,other origin
13,Georgia,Harris,other origin
13,Georgia,Hart,other origin
13,Georgia,Heard,other origin
13,Georgia,Henry,other origin
13,Georgia,Houston,other origin
13,Georgia,Irwin,other origin
13,Georgia,Jackson,other origin
13,Georgia,Jasper,other origin
13,Georgia,Jeff Davis,other origin
13,Georgia,Jefferson,other origin
13,Georgia,Jenkins,other origin
13,Georgia,Johnson,other origin
13,Georgia,Jones,other origin
13,Georgia,Lamar,other origin
13,Georgia,Lanier,other origin
13,Georgia,Laurens,other origin
13,Georgia,Lee,other origin
13,Georgia,Liberty,other origin
13,Georgia,Lincoln,other origin
13,Georgia,Long,other origin
13,Georgia,Lowndes,other origin
13,Georgia,Lumpkin,other origin
13,Georgia,Macon,other origin
13,Georgia,Madison,other origin
13,Georgia,Marion,other origin
13,Georgia,McDuffie,other origin
13,Georgia,McIntosh,other origin
13,Georgia,Meriwether,other origin
13,Georgia,Miller,other origin
13,Georgia,Mitchell,other origin
13,Georgia,Monroe,other origin
13,Georgia,Montgomery,other origin
13,Georgia,Morgan,other origin
13,Georgia,Murray,other origin
13,Georgia,Muscogee,Native American origin
13,Georgia,Newton,other origin
13,Georgia,Oconee,Native American origin
13,Georgia,Oglethorpe,other origin
13,Georgia,Paulding,other origin
13,Georgia,Peach,other origin
13,Georgia,Pickens,other origin
13,Georgia,Pierce,other origin
13,Georgia,Pike,other origin
13,Georgia,Polk,other origin
13,Georgia,Pulaski,other origin
13,Georgia,Putnam,other origin
13,Georgia,Quitman,other origin
13,Georgia,Rabun,other origin
13,Georgia,Randolph,other origin
13,Georgia,Richmond,other origin
13,Georgia,Rockdale,other origin
13,Georgia,Schley,other origin
13,Georgia,Screven,other origin
13,Georgia,Seminole,Native American origin
13,Georgia,Spalding,other origin
13,Georgia,Stephens,other origin
13,Georgia,Stewart,other origin
13,Georgia,Sumter,other origin
13,Georgia,Talbot,other origin
13,Georgia,Taliaferro,other origin
13,Georgia,Tattnall,other origin
13,Georgia,Taylor,other origin
13,Georgia,Telfair,other origin
13,Georgia,Terrell,other origin
13,Georgia,Thomas,other origin
13,Georgia,Tift,other origin
13,Georgia,Toombs,other origin
13,Georgia,Towns,other origin
13,Georgia,Treutlen,other origin
13,Georgia,Troup,other origin
13,Georgia,Turner,other origin
13,Georgia,Twiggs,other origin
13,Georgia,Union,other origin
13,Georgia,Upson,other origin
13,Georgia,Walker,other origin
13,Georgia,Walton,other origin
13,Georgia,Ware,other origin
13,Georgia,Warren,other origin
13,Georgia,Washington,other origin
13,Georgia,Wayne,other origin
13,Georgia,Webster,other origin
13,Georgia,Wheeler,other origin
13,Georgia,White,other origin
13,Georgia,Whitfield,other origin
13,Georgia,Wilcox,other origin
13,Georgia,Wilkes,other origin
13,Georgia,Wilkinson,other origin
13,Georgia,Worth,other origin
15,Hawaii,Hawaii,Native American origin
15,Hawaii,Honolulu,Native American origin
15,Hawaii,Kalawao,Native American origin
15,Hawaii,Kauai,Native American origin
15,Hawaii,Maui,Native American origin
16,Idaho,Ada,other origin
16,Idaho,Adams,other origin
16,Idaho,Bannock,other origin
16,Idaho,Bear Lake,other origin
16,Idaho,Benewah,Native American origin
16,Idaho,Bingham,other origin
16,Idaho,Blaine,other origin
16,Idaho,Boise,other origin
16,Idaho,Bonner,other origin
16,Idaho,Bonneville,other origin
16,Idaho,Boundary,other origin
16,Idaho,Butte,other origin
16,Idaho,Camas,other origin
16,Idaho,Canyon,other origin
16,Idaho,Caribou,Native American origin
16,Idaho,Cassia,other origin
16,Idaho,Clark,other origin
16,Idaho,Clearwater,other origin
16,Idaho,Custer,other origin
16,Idaho,Elmore,other origin
16,Idaho,Franklin,other origin
16,Idaho,Fremont,other origin
16,Idaho,Gem,other origin
16,Idaho,Gooding,other origin
16,Idaho,Idaho,other origin
16,Idaho,Jefferson,other origin
16,Idaho,Jerome,other origin
16,Idaho,Kootenai,Native American origin
16,Idaho,Latah,Native American origin
16,Idaho,Lemhi,other origin
16,Idaho,Lewis,other origin
16,Idaho,Lincoln,other origin
16,Idaho,Madison,other origin
16,Idaho,Minidoka,Native American origin
16,Idaho,Nez Perce,other origin
16,Idaho,Oneida,Native American origin
16,Idaho,Owyhee,Native American origin
16,Idaho,Payette,other origin
16,Idaho,Power,other origin
16,Idaho,Shoshone,Native American origin
16,Idaho,Teton,other origin
16,Idaho,Twin Falls,other origin
16,Idaho,Valley,other origin
16,Idaho,Washington,other origin
17,Illinois,Adams,other origin
17,Illinois,Alexander,other origin
17,Illinois,Bond,other origin
17,Illinois,Boone,other origin
17,Illinois,Brown,other origin
17,Illinois,Bureau,other origin
17,Illinois,Calhoun,other origin
17,Illinois,Carroll,other origin
17,Illinois,Cass,other origin
17,Illinois,Champaign,other origin
17,Illinois,Christian,other origin
17,Illinois,Clark,other origin
17,Illinois,Clay,other origin
17,Illinois,Clinton,other origin
17,Illinois,Coles,other origin
17,Illinois,Cook,other origin
17,Illinois,Crawford,other origin
17,Illinois,Cumberland,other origin
17,Illinois,De Witt,other origin
17,Illinois,DeKalb,other origin
17,Illinois,Douglas,other origin
17,Illinois,DuPage,other origin
17,Illinois,Edgar,other origin
17,Illinois,Edwards,other origin
17,Illinois,Effingham,other origin
17,Illinois,Fayette,other origin
17,Illinois,Ford,other origin
17,Illinois,Franklin,other origin
17,Illinois,Fulton,other origin
17,Illinois,Gallatin,other origin
17,Illinois,Greene,other origin
17,Illinois,Grundy,other origin
17,Illinois,Hamilton,other origin
17,Illinois,Hancock,other origin
17,Illinois,Hardin,other origin
17,Illinois,Henderson,other origin
17,Illinois,Henry,other origin
17,Illinois,Iroquois,Native American origin
17,Illinois,Jackson,other origin
17,Illinois,Jasper,other origin
17,Illinois,Jefferson,other origin
17,Illinois,Jersey,other origin
17,Illinois,Jo Daviess,other origin
17,Illinois,Johnson,other origin
17,Illinois,Kane,other origin
17,Illinois,Kankakee,Native American origin
17,Illinois,Kendall,other origin
17,Illinois,Knox,other origin
17,Illinois,Lake,other origin
17,Illinois,LaSalle,other origin
17,Illinois,Lawrence,other origin
17,Illinois,Lee,other origin
17,Illinois,Livingston,other origin
17,Illinois,Logan,other origin
17,Illinois,Macon,other origin
17,Illinois,Macoupin,Native American origin
17,Illinois,Madison,other origin
17,Illinois,Marion,other origin
17,Illinois,Marshall,other origin
17,Illinois,Mason,other origin
17,Illinois,Massac,other origin
17,Illinois,McDonough,other origin
17,Illinois,McHenry,other origin
17,Illinois,McLean,other origin
17,Illinois,Menard,other origin
17,Illinois,Mercer,other origin
17,Illinois,Monroe,other origin
17,Illinois,Montgomery,other origin
17,Illinois,Morgan,other origin
17,Illinois,Moultrie,other origin
17,Illinois,Ogle,other origin
17,Illinois,Peoria,Native American origin
17,Illinois,Perry,other origin
17,Illinois,Piatt,other origin
17,Illinois,Pike,other origin
17,Illinois,Pope,other origin
17,Illinois,Pulaski,other origin
17,Illinois,Putnam,other origin
17,Illinois,Randolph,other origin
17,Illinois,Richland,other origin
17,Illinois,Rock Island,other origin
17,Illinois,Saline,other origin
17,Illinois,Sangamon,Native American origin
17,Illinois,Schuyler,other origin
17,Illinois,Scott,other origin
17,Illinois,Shelby,other origin
17,Illinois,St. Clair,other origin
17,Illinois,Stark,other origin
17,Illinois,Stephenson,other origin
17,Illinois,Tazewell,other origin
17,Illinois,Union,other origin
17,Illinois,Vermilion,other origin
17,Illinois,Wabash,Native American origin
17,Illinois,Warren,other origin
17,Illinois,Washington,other origin
17,Illinois,Wayne,other origin
17,Illinois,White,other origin
17,Illinois,Whiteside,other origin
17,Illinois,Will,other origin
17,Illinois,Williamson,other origin
17,Illinois,Winnebago,Native American origin
17,Illinois,Woodford,other origin
18,Indiana,Adams,other origin
18,Indiana,Allen,other origin
18,Indiana,Bartholomew,other origin
18,Indiana,Benton,other origin
18,Indiana,Blackford,other origin
18,Indiana,Boone,other origin
18,Indiana,Brown,other origin
18,Indiana,Carroll,other origin
18,Indiana,Cass,other origin
18,Indiana,Clark,other origin
18,Indiana,Clay,other origin
18,Indiana,Clinton,other origin
18,Indiana,Crawford,other origin
18,Indiana,Daviess,other origin
18,Indiana,Dearborn,other origin
18,Indiana,Decatur,other origin
18,Indiana,DeKalb,other origin
18,Indiana,Delaware,Native American origin
18,Indiana,Dubois,other origin
18,Indiana,Elkhart,Native American origin
18,Indiana,Fayette,other origin
18,Indiana,Floyd,other origin
18,Indiana,Fountain,other origin
18,Indiana,Franklin,other origin
18,Indiana,Fulton,other origin
18,Indiana,Gibson,other origin
18,Indiana,Grant,other origin
18,Indiana,Greene,other origin
18,Indiana,Hamilton,other origin
18,Indiana,Hancock,other origin
18,Indiana,Harrison,other origin
18,Indiana,Hendricks,other origin
18,Indiana,Henry,other origin
18,Indiana,Howard,other origin
18,Indiana,Huntington,other origin
18,Indiana,Jackson,other origin
18,Indiana,Jasper,other origin
18,Indiana,Jay,other origin
18,Indiana,Jefferson,other origin
18,Indiana,Jennings,other origin
18,Indiana,Johnson,other origin
18,Indiana,Knox,other origin
18,Indiana,Kosciusko,other origin
18,Indiana,LaGrange,other origin
18,Indiana,Lake,other origin
18,Indiana,LaPorte,other origin
18,Indiana,Lawrence,other origin
18,Indiana,Madison,other origin
18,Indiana,Marion,other origin
18,Indiana,Marshall,other origin
18,Indiana,Martin,other origin
18,Indiana,Miami,other origin
18,Indiana,Monroe,other origin
18,Indiana,Montgomery,other origin
18,Indiana,Morgan,other origin
18,Indiana,Newton,other origin
18,Indiana,Noble,other origin
18,Indiana,Ohio,Native American origin
18,Indiana,Orange,other origin
18,Indiana,Owen,other origin
18,Indiana,Parke,other origin
18,Indiana,Perry,other origin
18,Indiana,Pike,other origin
18,Indiana,Porter,other origin
18,Indiana,Posey,other origin
18,Indiana,Pulaski,other origin
18,Indiana,Putnam,other origin
18,Indiana,Randolph,other origin
18,Indiana,Ripley,other origin
18,Indiana,Rush,other origin
18,Indiana,Scott,other origin
18,Indiana,Shelby,other origin
18,Indiana,Spencer,other origin
18,Indiana,St. Joseph,other origin
18,Indiana,Starke,other origin
18,Indiana,Steuben,other origin
